Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Slope,approaching_slow,approaching_moderate,approaching_fast,decelerating,hard_deceleration,close_to_leader,intersection_type_DEFAULTVEHTYPE,intersection_slope,intersection_likelihood
0.483,23,495.19,631.7,3.1,336260898560.0,21,1.3,6.3,4.61,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.483,24,468.08,660.44,5.41,336260898550.0,-1,-1.0,-1.0,-6.68,0,1,0,0,1,1,1,True,0,1.0
0.483,25,511.79,613.9,9.27,336260898570.0,23,3.1,19.34,5.2,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.483,26,524.93,599.99,10.19,336260898570.0,25,9.27,14.14,-4.56,0,1,0,0,1,1,1,True,0,1.0
0.483,27,468.55,654.93,6.58,36260898550.0,5,11.49,37.52,4.73,0,1,0,0,0,0,0,True,0,0.4
0.483,28,538.24,585.91,10.63,336260898570.0,26,10.19,14.37,-4.57,0,1,0,0,1,1,1,True,0,1.0
0.483,29,551.0,571.11,11.21,336260898570.0,28,10.63,14.55,-5.14,0,1,0,0,1,1,1,True,0,1.0
0.483,30,981.18,82.02,16.36,36260898570.0,-1,-1.0,-1.0,-5.04,0,1,0,0,1,1,1,True,0,1.0
0.483,31,587.72,523.63,14.07,36260898570.0,19,12.9,20.51,5.45,0,1,0,0,0,0,0,True,0,0.4
0.483,32,459.19,665.68,6.42,36260898540.0,27,6.58,9.25,-4.9,0,1,0,0,1,1,1,True,0,1.0
0.483,33,563.87,556.2,11.5,336260898570.0,29,11.21,14.69,4.77,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.483,34,576.82,541.18,11.77,336260898570.0,33,11.5,14.83,5.4,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.483,35,589.83,526.09,11.96,336260898570.0,34,11.77,14.92,5.35,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.483,38,1.76,1170.17,6.72,36260898500.0,51,11.8,495.47,-7.56,0,1,0,0,1,1,0,True,0,0.8
0.483,39,648.81,460.4,12.49,336260898570.0,35,11.96,83.39,4.71,0,1,0,0,0,0,0,True,0,0.4
0.483,4,450.35,680.42,12.59,336260898540.0,1,0.03,2.5,6.97,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.483,40,316.15,851.29,14.21,336260898500.0,20,14.04,139.34,5.43,0,1,0,0,0,0,0,True,0,0.4
0.483,41,444.29,682.41,9.54,36260898540.0,32,6.42,17.39,-7.81,0,1,0,0,1,1,1,True,0,1.0
0.483,42,662.94,445.97,12.4,336260898570.0,39,12.49,1.2,-6.2,0,1,0,0,1,1,1,True,0,1.0
0.483,45,676.7,431.21,12.41,336260898570.0,42,12.4,15.17,-4.97,0,1,0,0,1,1,1,True,0,1.0
0.483,46,430.81,758.18,14.59,33627040110.0,-1,-1.0,-1.0,-5.13,0,1,0,0,1,1,1,True,0,1.0
0.483,47,439.8,690.32,0.52,10180010349750.0,41,9.54,4.74,4.6,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.483,48,397.6,736.15,5.56,10366970146210.0,41,9.54,66.69,-5.74,0,1,0,0,1,1,0,True,0,0.8
0.483,49,403.69,744.38,4.23,3627040110.0,48,5.56,5.69,5.01,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.483,5,497.76,624.08,11.49,36260898560.0,-1,-1.0,-1.0,-5.36,0,1,0,0,1,1,1,True,0,1.0
0.483,50,526.52,593.66,11.73,36260898570.0,31,14.07,88.02,5.02,0,1,0,0,0,0,0,True,0,0.4
0.483,51,334.74,810.77,11.8,36260898500.0,48,5.56,92.64,-6.48,0,1,0,0,1,1,0,True,0,0.8
0.483,52,690.92,416.92,12.43,336260898570.0,45,12.41,1.19,-7.31,0,1,0,0,1,1,1,True,0,1.0
0.483,7,704.66,396.93,12.24,36260898570.0,2,13.93,199.59,-7.22,0,1,0,0,1,1,0,True,0,0.8
0.483,8,469.66,656.06,12.59,10180162358710.0,5,11.49,38.41,6.97,0,1,0,0,0,0,0,True,0,0.4
0.483,1,445.37,686.05,0.08,336260898530.0,47,0.78,2.65,-4.56,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,10,690.8,412.28,12.71,36260898570.0,7,12.29,16.92,-4.97,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,11,475.62,652.18,0.15,336260898560.0,8,0.0,2.64,-6.21,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,14,660.96,443.42,13.64,36260898570.0,10,12.71,38.16,-7.78,0,1,0,0,1,1,0,True,0,0.8
0.48350000000000004,15,632.45,472.62,12.8,36260898570.0,14,13.64,35.81,-5.46,0,1,0,0,1,1,0,True,0,0.8
0.48350000000000004,17,481.32,646.41,0.6,336260898560.0,11,0.15,3.11,4.7,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,18,618.4,487.63,12.82,36260898570.0,15,12.8,15.56,8.32,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,19,605.85,503.92,12.86,36260898570.0,18,12.82,15.57,-6.39,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,2,842.19,243.8,14.01,36260898570.0,30,16.32,209.94,5.79,0,1,0,0,0,0,0,True,0,0.4
0.48350000000000004,20,223.65,962.63,14.06,336260898500.0,-1,-1.0,-1.0,5.21,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,21,487.5,640.15,1.25,336260898560.0,17,0.6,3.8,4.52,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,23,494.99,631.92,2.95,336260898560.0,21,1.25,6.13,6.5,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,24,467.72,660.87,5.63,336260898550.0,-1,-1.0,-1.0,-5.25,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,25,511.17,614.55,9.0,336260898570.0,23,2.95,18.74,4.72,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,26,524.25,600.71,9.91,336260898570.0,25,9.0,14.05,-4.87,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,27,468.99,654.41,6.84,36260898550.0,5,11.48,37.98,-7.58,0,1,0,0,1,1,0,True,0,0.8
0.48350000000000004,28,537.51,586.69,10.6,336260898570.0,26,9.91,14.3,-5.27,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,29,550.29,571.94,10.95,336260898570.0,28,10.6,14.51,-4.62,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,30,982.27,80.81,16.32,36260898570.0,-1,-1.0,-1.0,-6.39,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,31,588.69,522.6,14.15,36260898570.0,19,12.86,20.38,-4.8,0,1,0,0,1,1,0,True,0,0.8
0.48350000000000004,32,459.62,665.19,6.53,36260898540.0,27,6.84,9.28,-7.08,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,33,563.12,557.06,11.38,336260898570.0,29,10.95,14.65,-5.15,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,34,576.05,542.06,11.67,336260898570.0,33,11.38,14.8,-4.96,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,35,589.05,526.99,11.9,336260898570.0,34,11.67,14.9,-4.64,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,38,2.05,1169.53,6.95,36260898500.0,51,11.77,495.95,-5.36,0,1,0,0,1,1,0,True,0,0.8
0.48350000000000004,39,647.94,461.28,12.4,336260898570.0,35,11.9,83.34,4.91,0,1,0,0,0,0,0,True,0,0.4
0.48350000000000004,4,450.35,680.42,12.59,336260898540.0,1,0.08,2.51,-7.03,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,40,315.49,852.55,14.29,336260898500.0,20,14.06,139.32,4.77,0,1,0,0,0,0,0,True,0,0.4
0.48350000000000004,41,444.92,681.7,9.44,36260898540.0,32,6.53,17.1,-6.02,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,42,662.07,446.86,12.45,336260898570.0,39,12.4,1.19,5.43,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,45,675.85,432.13,12.46,336260898570.0,42,12.45,15.17,-5.5,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,46,431.93,757.23,14.76,33627040110.0,-1,-1.0,-1.0,4.73,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,47,439.76,690.26,0.78,10180010349790.0,41,9.44,5.6,4.6,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,48,397.69,735.58,5.81,10366970146210.0,47,0.78,56.46,4.91,0,1,0,0,0,0,0,True,0,0.4
0.48350000000000004,49,403.34,744.11,4.4,3627040110.0,48,5.81,5.83,-4.79,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,5,498.53,623.22,11.48,36260898560.0,-1,-1.0,-1.0,-7.14,0,1,0,0,1,1,1,True,0,1.0
0.48350000000000004,50,527.32,592.8,11.74,36260898570.0,31,14.15,88.26,4.69,0,1,0,0,0,0,0,True,0,0.4
0.48350000000000004,51,335.36,809.77,11.77,36260898500.0,48,5.81,92.04,-6.31,0,1,0,0,1,1,0,True,0,0.8
0.48350000000000004,52,690.09,417.84,12.41,336260898570.0,45,12.46,1.2,5.26,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48350000000000004,7,705.49,396.02,12.29,36260898570.0,2,14.01,199.76,-4.58,0,1,0,0,1,1,0,True,0,0.8
0.48350000000000004,8,469.66,656.06,12.59,10180162358710.0,5,11.48,39.56,6.97,0,1,0,0,0,0,0,True,0,0.4
0.48350000000000004,1,445.36,686.06,0.17,336260898530.0,47,1.04,2.73,-4.94,0,1,0,0,1,1,1,True,0,1.0
0.484,10,691.66,411.33,12.81,36260898570.0,7,12.2,16.86,5.01,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,11,475.61,652.19,0.14,336260898560.0,8,0.0,2.63,-7.1,0,1,0,0,1,1,1,True,0,1.0
0.484,14,661.93,442.44,13.76,36260898570.0,10,12.81,38.07,-5.14,0,1,0,0,1,1,0,True,0,0.8
0.484,15,633.34,471.7,12.78,36260898570.0,14,13.76,35.91,8.15,0,1,0,0,0,0,0,True,0,0.4
0.484,17,481.28,646.45,0.57,336260898560.0,11,0.14,3.06,5.33,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,18,619.26,486.68,12.82,36260898570.0,15,12.78,15.56,-5.78,0,1,0,0,1,1,1,True,0,1.0
0.484,19,606.63,502.9,12.86,36260898570.0,18,12.82,15.56,5.02,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,2,843.12,242.75,13.93,36260898570.0,30,16.26,210.17,5.79,0,1,0,0,0,0,0,True,0,0.4
0.484,20,222.51,963.44,14.07,336260898500.0,-1,-1.0,-1.0,6.11,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,21,487.41,640.24,1.2,336260898560.0,17,0.57,3.73,5.45,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,23,494.8,632.13,2.83,336260898560.0,21,1.2,5.97,5.24,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,24,467.34,661.32,5.88,336260898550.0,-1,-1.0,-1.0,4.52,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,25,510.56,615.2,8.83,336260898570.0,23,2.83,18.14,4.71,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,26,523.57,601.42,9.82,336260898570.0,25,8.83,13.95,-4.84,0,1,0,0,1,1,1,True,0,1.0
0.484,27,469.44,653.88,7.03,10180162358720.0,50,11.78,80.35,-4.93,0,1,0,0,1,1,0,True,0,0.8
0.484,28,536.79,587.45,10.49,336260898570.0,26,9.82,14.24,6.13,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,29,549.57,572.77,10.97,336260898570.0,28,10.49,14.46,5.19,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,30,983.32,79.57,16.26,36260898570.0,-1,-1.0,-1.0,-4.64,0,1,0,0,1,1,1,True,0,1.0
0.484,31,589.66,521.59,14.02,36260898570.0,19,12.86,20.27,5.31,0,1,0,0,0,0,0,True,0,0.4
0.484,32,460.07,664.69,6.71,36260898540.0,27,7.03,9.31,-5.8,0,1,0,0,1,1,1,True,0,1.0
0.484,33,562.39,557.91,11.3,336260898570.0,29,10.97,14.62,4.86,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,34,575.3,542.94,11.55,336260898570.0,33,11.3,14.77,-5.22,0,1,0,0,1,1,1,True,0,1.0
0.484,35,588.28,527.89,11.82,336260898570.0,34,11.55,14.88,4.77,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,38,2.35,1168.89,7.11,36260898500.0,51,11.84,496.42,5.6,0,1,0,0,0,0,0,True,0,0.4
0.484,39,647.07,462.18,12.5,336260898570.0,35,11.82,83.28,99.0,0,1,0,0,0,0,0,True,0,0.4
0.484,4,450.35,680.42,0.01,336260898540.0,1,0.17,2.53,-5.08,0,1,0,0,1,1,1,True,0,1.0
0.484,40,314.82,853.81,14.28,336260898500.0,20,14.07,139.3,6.11,0,1,0,0,0,0,0,True,0,0.4
0.484,41,445.55,680.99,9.47,36260898540.0,32,6.71,16.83,-7.31,0,1,0,0,1,1,1,True,0,1.0
0.484,42,661.2,447.75,12.45,336260898570.0,39,12.5,1.2,6.97,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,45,675.01,433.04,12.41,336260898570.0,42,12.45,1.18,-5.44,0,1,0,0,1,1,1,True,0,1.0
0.484,46,433.07,756.25,15.01,33627040110.0,-1,-1.0,-1.0,-6.45,0,1,0,0,1,1,1,True,0,1.0
0.484,47,439.72,690.17,1.04,10180010349790.0,41,9.47,6.45,-7.56,0,1,0,0,1,1,1,True,0,1.0
0.484,48,397.79,734.99,5.96,10366970146210.0,47,1.04,55.96,-4.56,0,1,0,0,1,1,0,True,0,0.8
0.484,49,402.98,743.83,4.63,3627040110.0,48,5.96,5.96,5.24,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,50,528.13,591.95,11.78,36260898570.0,31,14.02,88.48,5.37,0,1,0,0,0,0,0,True,0,0.4
0.484,51,335.98,808.76,11.84,36260898500.0,48,5.96,91.46,-6.65,0,1,0,0,1,1,0,True,0,0.8
0.484,52,689.26,418.77,12.45,336260898570.0,45,12.41,1.19,5.42,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,7,706.31,395.11,12.2,36260898570.0,2,13.93,199.94,4.92,0,1,0,0,0,0,0,True,0,0.4
0.484,8,469.66,656.06,12.59,10180162358710.0,27,7.03,-2.71,6.97,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.484,1,445.34,686.09,0.29,336260898530.0,47,1.26,2.83,-7.2,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,10,692.51,410.39,12.76,36260898570.0,7,12.28,16.81,-4.56,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,11,475.61,652.2,0.12,336260898560.0,8,0.0,2.61,5.17,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,14,662.89,441.46,13.74,36260898570.0,10,12.76,37.97,5.23,0,1,0,0,0,0,0,True,0,0.4
0.48450000000000004,15,634.22,470.78,12.79,36260898570.0,14,13.74,36.0,-7.1,0,1,0,0,1,1,0,True,0,0.8
0.48450000000000004,17,481.24,646.49,0.55,336260898560.0,11,0.12,3.02,5.18,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,18,620.11,485.73,12.8,36260898570.0,15,12.79,15.56,-6.21,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,19,607.41,501.88,12.84,36260898570.0,18,12.8,15.56,-7.22,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,2,844.04,241.72,13.91,36260898570.0,30,16.29,210.41,5.18,0,1,0,0,0,0,0,True,0,0.4
0.48450000000000004,20,221.36,964.26,14.11,336260898500.0,-1,-1.0,-1.0,5.33,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,21,487.33,640.31,1.11,336260898560.0,17,0.55,3.68,-6.9,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,23,494.62,632.33,2.71,336260898560.0,21,1.11,5.81,-5.14,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,25,509.98,615.82,8.54,336260898570.0,23,2.71,17.56,4.89,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,26,522.91,602.12,9.64,336260898570.0,25,8.54,13.84,-5.8,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,27,469.95,653.37,7.24,36260898560.0,50,11.79,80.8,-5.12,0,1,0,0,1,1,0,True,0,0.8
0.48450000000000004,28,536.08,588.2,10.35,336260898570.0,26,9.64,14.16,5.39,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,29,548.86,573.59,10.84,336260898570.0,28,10.35,14.42,-6.29,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,30,984.38,78.33,16.29,36260898570.0,-1,-1.0,-1.0,-6.36,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,31,590.62,520.57,13.98,36260898570.0,19,12.84,20.15,-6.37,0,1,0,0,1,1,0,True,0,0.8
0.48450000000000004,32,460.53,664.17,6.93,36260898540.0,27,7.24,9.34,4.99,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,33,561.65,558.76,11.19,336260898570.0,29,10.84,14.58,-5.08,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,34,574.55,543.81,11.55,336260898570.0,33,11.19,14.74,5.05,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,35,587.52,528.77,11.66,336260898570.0,34,11.55,14.86,-4.56,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,38,2.65,1168.23,7.3,36260898500.0,51,11.76,496.87,-6.83,0,1,0,0,1,1,0,True,0,0.8
0.48450000000000004,39,646.2,463.06,12.43,336260898570.0,35,11.66,83.2,-5.62,0,1,0,0,1,1,0,True,0,0.8
0.48450000000000004,4,450.35,680.42,0.03,336260898540.0,1,0.29,2.55,7.16,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,40,314.16,855.07,14.19,336260898500.0,20,14.11,139.29,-5.83,0,1,0,0,1,1,0,True,0,0.8
0.48450000000000004,41,446.18,680.29,9.41,36260898540.0,32,6.93,16.58,-5.62,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,42,660.33,448.64,12.44,336260898570.0,39,12.43,1.2,-5.12,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,45,674.17,433.96,12.47,336260898570.0,42,12.44,15.17,-4.56,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,46,434.03,755.09,15.09,33627040110.0,-1,-1.0,-1.0,-5.83,0,1,0,0,1,1,1,True,0,1.0
0.48450000000000004,47,439.66,690.05,1.26,10180010349790.0,41,9.41,7.26,5.23,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,48,397.89,734.38,6.16,10366970146210.0,47,1.26,55.47,-4.93,0,1,0,0,1,1,0,True,0,0.8
0.48450000000000004,49,402.6,743.53,4.8,3627040110.0,48,6.16,6.1,4.66,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,50,528.94,591.09,11.79,36260898570.0,31,13.98,88.7,7.16,0,1,0,0,0,0,0,True,0,0.4
0.48450000000000004,51,336.59,807.76,11.76,36260898500.0,48,6.16,90.9,4.77,0,1,0,0,0,0,0,True,0,0.4
0.48450000000000004,52,688.43,419.69,12.4,336260898570.0,45,12.47,1.2,5.45,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,7,707.13,394.2,12.28,36260898570.0,2,13.91,200.1,-5.75,0,1,0,0,1,1,0,True,0,0.8
0.48450000000000004,8,469.66,656.06,12.59,10180162358710.0,27,7.24,-1.98,6.97,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.48450000000000004,1,445.32,686.12,0.44,336260898530.0,47,1.52,2.94,5.43,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,10,693.37,409.44,12.75,36260898570.0,7,12.28,16.76,-5.78,0,1,0,0,1,1,1,True,0,1.0
0.485,11,475.6,652.2,0.11,336260898560.0,8,0.0,2.6,6.11,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,14,663.83,440.46,13.72,36260898570.0,10,12.75,37.87,-5.12,0,1,0,0,1,1,0,True,0,0.8
0.485,15,635.11,469.86,12.79,36260898570.0,14,13.72,36.1,6.97,0,1,0,0,0,0,0,True,0,0.4
0.485,17,481.2,646.52,0.5,336260898560.0,11,0.11,2.98,-5.54,0,1,0,0,1,1,1,True,0,1.0
0.485,18,620.97,484.78,12.82,36260898570.0,15,12.79,15.55,5.18,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,19,608.18,500.86,12.77,36260898570.0,18,12.82,15.57,4.66,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,2,844.97,240.67,14.0,36260898570.0,30,16.25,210.64,-6.87,0,1,0,0,1,1,0,True,0,0.8
0.485,20,220.21,965.08,14.1,336260898500.0,-1,-1.0,-1.0,-7.1,0,1,0,0,1,1,1,True,0,1.0
0.485,21,487.26,640.39,1.1,336260898560.0,17,0.5,3.62,-5.13,0,1,0,0,1,1,1,True,0,1.0
0.485,23,494.44,632.52,2.59,336260898560.0,21,1.1,5.66,5.2,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,25,509.4,616.42,8.36,336260898570.0,23,2.59,16.98,-4.75,0,1,0,0,1,1,1,True,0,1.0
0.485,26,522.26,602.81,9.43,336260898570.0,25,8.36,13.73,-5.11,0,1,0,0,1,1,1,True,0,1.0
0.485,27,470.47,652.84,7.44,36260898560.0,50,11.74,81.23,5.33,0,1,0,0,0,0,0,True,0,0.4
0.485,28,535.37,588.94,10.24,336260898570.0,26,9.43,14.08,-5.14,0,1,0,0,1,1,1,True,0,1.0
0.485,29,548.16,574.41,10.78,336260898570.0,28,10.24,14.36,-4.58,0,1,0,0,1,1,1,True,0,1.0
0.485,30,985.43,77.09,16.25,36260898570.0,-1,-1.0,-1.0,-5.44,0,1,0,0,1,1,1,True,0,1.0
0.485,31,591.59,519.55,14.04,36260898570.0,19,12.77,20.03,-6.61,0,1,0,0,1,1,0,True,0,0.8
0.485,32,461.0,663.65,7.03,36260898540.0,27,7.44,9.38,-4.9,0,1,0,0,1,1,1,True,0,1.0
0.485,33,560.93,559.6,11.12,336260898570.0,29,10.78,14.55,4.66,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,34,573.8,544.68,11.45,336260898570.0,33,11.12,1.71,-5.0,0,1,0,0,1,1,1,True,0,1.0
0.485,35,586.75,529.66,11.71,336260898570.0,34,11.45,14.84,5.45,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,38,2.97,1167.55,7.43,36260898500.0,51,11.86,497.31,5.33,0,1,0,0,0,0,0,True,0,0.4
0.485,39,645.32,463.96,12.51,336260898570.0,35,11.71,83.12,-4.76,0,1,0,0,1,1,0,True,0,0.8
0.485,4,450.34,680.43,0.05,336260898540.0,1,0.44,2.59,-5.25,0,1,0,0,1,1,1,True,0,1.0
0.485,40,313.49,856.33,14.28,336260898500.0,20,14.1,139.27,-6.9,0,1,0,0,1,1,0,True,0,0.8
0.485,41,446.81,679.58,9.47,36260898540.0,32,7.03,16.33,-4.64,0,1,0,0,1,1,1,True,0,1.0
0.485,42,659.46,449.53,12.46,336260898570.0,39,12.51,1.2,5.3,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,45,673.33,434.87,12.43,336260898570.0,42,12.46,1.18,-4.57,0,1,0,0,1,1,1,True,0,1.0
0.485,46,434.97,753.91,15.08,33627040110.0,-1,-1.0,-1.0,-5.13,0,1,0,0,1,1,1,True,0,1.0
0.485,47,439.6,689.91,1.52,10180010349790.0,41,9.47,8.06,7.57,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,48,397.99,733.76,6.31,10366970146210.0,47,1.52,54.99,4.54,0,1,0,0,0,0,0,True,0,0.4
0.485,49,402.2,743.23,4.99,3627040110.0,48,6.31,6.23,4.92,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,50,529.75,590.24,11.74,36260898570.0,31,14.04,88.93,4.52,0,1,0,0,0,0,0,True,0,0.4
0.485,51,337.21,806.75,11.86,36260898500.0,48,6.31,90.34,-4.9,0,1,0,0,1,1,0,True,0,0.8
0.485,52,687.59,420.61,12.47,336260898570.0,45,12.43,1.2,4.71,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,7,707.95,393.29,12.28,36260898570.0,2,14.0,200.27,-6.01,0,1,0,0,1,1,0,True,0,0.8
0.485,8,469.66,656.06,12.59,10180162358710.0,27,7.44,-1.24,6.97,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.485,1,445.28,686.16,0.58,336260898530.0,47,1.75,3.05,5.4,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,10,694.22,408.49,12.81,36260898570.0,7,12.24,16.71,-4.56,0,1,0,0,1,1,1,True,0,1.0
0.4855,11,475.59,652.21,0.1,336260898560.0,8,0.0,2.59,6.11,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,14,664.76,439.45,13.73,36260898570.0,10,12.81,37.78,-5.78,0,1,0,0,1,1,0,True,0,0.8
0.4855,15,635.99,468.93,12.79,36260898570.0,14,13.73,36.19,-6.01,0,1,0,0,1,1,0,True,0,0.8
0.4855,17,481.17,646.56,0.47,336260898560.0,11,0.1,2.94,-5.29,0,1,0,0,1,1,1,True,0,1.0
0.4855,18,621.83,483.83,12.74,36260898570.0,15,12.79,15.56,4.77,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,19,608.96,499.84,12.87,36260898570.0,18,12.74,15.55,4.92,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,2,845.9,239.62,13.99,36260898570.0,30,16.26,210.86,5.02,0,1,0,0,0,0,0,True,0,0.4
0.4855,20,219.07,965.9,14.05,336260898500.0,-1,-1.0,-1.0,4.52,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,21,487.19,640.46,1.0,336260898560.0,17,0.47,3.56,5.01,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,23,494.27,632.71,2.55,336260898560.0,21,1.0,5.5,-5.44,0,1,0,0,1,1,1,True,0,1.0
0.4855,25,508.85,617.01,8.08,336260898570.0,23,2.55,16.43,-4.79,0,1,0,0,1,1,1,True,0,1.0
0.4855,26,521.63,603.48,9.24,336260898570.0,25,8.08,13.61,4.88,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,27,471.01,652.29,7.69,36260898560.0,50,11.76,81.64,6.42,0,1,0,0,0,0,0,True,0,0.4
0.4855,28,534.68,589.67,112.59,336260898570.0,26,9.24,14.01,4.73,0,0,0,1,0,0,1,True,0,0.2
0.4855,29,547.47,575.21,10.62,336260898570.0,28,10.0,14.3,4.61,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,30,986.49,75.85,16.26,36260898570.0,-1,-1.0,-1.0,-5.15,0,1,0,0,1,1,1,True,0,1.0
0.4855,31,592.55,518.54,13.93,36260898570.0,19,12.87,19.92,-5.08,0,1,0,0,1,1,1,True,0,1.0
0.4855,32,461.47,663.11,7.18,36260898540.0,27,7.69,9.43,-4.53,0,1,0,0,1,1,1,True,0,1.0
0.4855,33,560.21,560.44,11.06,336260898570.0,29,10.62,14.51,4.6,0,1,0,0,0,0,1,True,0,0.6000000000000001
0.4855,34,573.06,545.54,11.32,336260898570.0,33,11.06,14.68,5.26,0,1,0,0,0,0,1,True,0,0.6000000000000001
